:START_ID(Transaction),:END_ID(Company),:TYPE
22259,NVRO,FOR_COMPANY
22260,ARW,FOR_COMPANY
22261,FUL,FOR_COMPANY
22262,FUL,FOR_COMPANY
22263,SWFT,FOR_COMPANY
22264,SWFT,FOR_COMPANY
22265,SWFT,FOR_COMPANY
22266,SMP,FOR_COMPANY
22267,HR,FOR_COMPANY
22268,PCAR,FOR_COMPANY
22269,MTB,FOR_COMPANY
22270,GVA,FOR_COMPANY
22271,KR,FOR_COMPANY
22272,PTSX,FOR_COMPANY
22273,RARE,FOR_COMPANY
22274,RARE,FOR_COMPANY
22275,RARE,FOR_COMPANY
22276,MXIM,FOR_COMPANY
22277,SEIC,FOR_COMPANY
22278,CRE,FOR_COMPANY
22279,CRE,FOR_COMPANY
22280,CRE,FOR_COMPANY
22281,CRE,FOR_COMPANY
22282,CRE,FOR_COMPANY
22283,CRE,FOR_COMPANY
22284,CRE,FOR_COMPANY
22285,GOGO,FOR_COMPANY
22286,GOGO,FOR_COMPANY
22287,ROK,FOR_COMPANY
22288,ROK,FOR_COMPANY
22289,MKTY,FOR_COMPANY
22290,GRC,FOR_COMPANY
22291,NSC,FOR_COMPANY
22292,NSC,FOR_COMPANY
22293,LNC,FOR_COMPANY
22294,NSC,FOR_COMPANY
22295,NSC,FOR_COMPANY
22296,NONE,FOR_COMPANY
22297,CAC,FOR_COMPANY
22298,CAC,FOR_COMPANY
22299,EMCI,FOR_COMPANY
22300,EMCI,FOR_COMPANY
22301,AMWD,FOR_COMPANY
22302,HBAN,FOR_COMPANY
22303,HBAN,FOR_COMPANY
22304,AVII,FOR_COMPANY
22305,AVII,FOR_COMPANY
22306,LTS,FOR_COMPANY
22307,LTS,FOR_COMPANY
22308,IDI,FOR_COMPANY
22309,IDI,FOR_COMPANY
22310,EXG,FOR_COMPANY
22311,MCC,FOR_COMPANY
22312,MCC,FOR_COMPANY
22313,BLKB,FOR_COMPANY
22314,BLKB,FOR_COMPANY
22315,BLKB,FOR_COMPANY
22316,BLKB,FOR_COMPANY
22317,BLKB,FOR_COMPANY
22318,BLKB,FOR_COMPANY
22319,BLKB,FOR_COMPANY
22320,BLKB,FOR_COMPANY
22321,BLKB,FOR_COMPANY
22322,(HCA),FOR_COMPANY
22323,(HCA),FOR_COMPANY
22324,(HCA),FOR_COMPANY
22325,(HCA),FOR_COMPANY
22326,H,FOR_COMPANY
22327,H,FOR_COMPANY
22328,H,FOR_COMPANY
22329,CORT,FOR_COMPANY
22330,CORT,FOR_COMPANY
22331,NTRS,FOR_COMPANY
22332,NTRS,FOR_COMPANY
22333,NTRS,FOR_COMPANY
22334,NTRS,FOR_COMPANY
22335,BMRN,FOR_COMPANY
22336,BMRN,FOR_COMPANY
22337,NTRS,FOR_COMPANY
22338,NTRS,FOR_COMPANY
22339,NTRS,FOR_COMPANY
22340,NTRS,FOR_COMPANY
22341,NTRS,FOR_COMPANY
22342,NTRS,FOR_COMPANY
22343,NTRS,FOR_COMPANY
22344,NTRS,FOR_COMPANY
22345,SQ,FOR_COMPANY
22346,VRNS,FOR_COMPANY
22347,RPXC,FOR_COMPANY
22348,PDFS,FOR_COMPANY
22349,CRM,FOR_COMPANY
22350,RAIL,FOR_COMPANY
22351,RAIL,FOR_COMPANY
22352,RAIL,FOR_COMPANY
22353,RAIL,FOR_COMPANY
22354,RAIL,FOR_COMPANY
22355,RAIL,FOR_COMPANY
22356,RAIL,FOR_COMPANY
22357,BAH,FOR_COMPANY
22358,CBT,FOR_COMPANY
22359,CHH,FOR_COMPANY
22360,CBT,FOR_COMPANY
22361,SSP,FOR_COMPANY
22362,BHI,FOR_COMPANY
22363,BHI,FOR_COMPANY
22364,BHI,FOR_COMPANY
22365,BHI,FOR_COMPANY
22366,BHI,FOR_COMPANY
22367,BHI,FOR_COMPANY
22368,BHI,FOR_COMPANY
22369,BHI,FOR_COMPANY
22370,SSP,FOR_COMPANY
22371,AIMC,FOR_COMPANY
22372,DO,FOR_COMPANY
22373,NYSE:SSD,FOR_COMPANY
22374,OXY,FOR_COMPANY
22375,LBA,FOR_COMPANY
22376,LBA,FOR_COMPANY
22377,LBA,FOR_COMPANY
22378,LBA,FOR_COMPANY
22379,LBA,FOR_COMPANY
22380,LBA,FOR_COMPANY
22381,LBA,FOR_COMPANY
22382,COI,FOR_COMPANY
22383,PCAR,FOR_COMPANY
22384,AFC,FOR_COMPANY
22385,WOR,FOR_COMPANY
22386,EMCI,FOR_COMPANY
22387,WSBC,FOR_COMPANY
22388,FMBH.OB,FOR_COMPANY
22389,SYK,FOR_COMPANY
22390,ETN,FOR_COMPANY
22391,FBP,FOR_COMPANY
22392,FBP,FOR_COMPANY
22393,FBP,FOR_COMPANY
22394,FBP,FOR_COMPANY
22395,FBP,FOR_COMPANY
22396,FBP,FOR_COMPANY
22397,BHB,FOR_COMPANY
22398,FBP,FOR_COMPANY
22399,FPRX,FOR_COMPANY
22400,FBP,FOR_COMPANY
22401,FBP,FOR_COMPANY
22402,FBP,FOR_COMPANY
22403,VPRT,FOR_COMPANY
22404,NAN,FOR_COMPANY
22405,MLHR,FOR_COMPANY
22406,NAN,FOR_COMPANY
22407,NAN,FOR_COMPANY
22408,HGG,FOR_COMPANY
22409,[RMPLX],FOR_COMPANY
22410,ARW,FOR_COMPANY
22411,FUL,FOR_COMPANY
22412,FUL,FOR_COMPANY
22413,SWFT,FOR_COMPANY
22414,SWFT,FOR_COMPANY
22415,SWFT,FOR_COMPANY
22416,GAMPR,FOR_COMPANY
22417,SYI,FOR_COMPANY
22418,PCAR,FOR_COMPANY
22419,MTB,FOR_COMPANY
22420,PTSX,FOR_COMPANY
22421,EFSI,FOR_COMPANY
22422,RARE,FOR_COMPANY
22423,RARE,FOR_COMPANY
22424,RARE,FOR_COMPANY
22425,ANDE,FOR_COMPANY
22426,SEIC,FOR_COMPANY
22427,VICR,FOR_COMPANY
22428,CRE,FOR_COMPANY
22429,CRE,FOR_COMPANY
22430,CRE,FOR_COMPANY
22431,CRE,FOR_COMPANY
22432,CRE,FOR_COMPANY
22433,CRE,FOR_COMPANY
22434,FTD,FOR_COMPANY
22435,GOGO,FOR_COMPANY
22436,ROK,FOR_COMPANY
22437,ROK,FOR_COMPANY
22438,ROK,FOR_COMPANY
22439,GRC,FOR_COMPANY
22440,NSC,FOR_COMPANY
22441,NSC,FOR_COMPANY
22442,OLN,FOR_COMPANY
22443,NSC,FOR_COMPANY
22444,NSC,FOR_COMPANY
22445,NSC,FOR_COMPANY
22446,ASTE,FOR_COMPANY
22447,CAC,FOR_COMPANY
22448,EMCI,FOR_COMPANY
22449,EMCI,FOR_COMPANY
22450,AMWD,FOR_COMPANY
22451,AMWD,FOR_COMPANY
22452,HBAN,FOR_COMPANY
22453,AVII,FOR_COMPANY
22454,HGUE,FOR_COMPANY
22455,AVII,FOR_COMPANY
22456,LTS,FOR_COMPANY
22457,LTS,FOR_COMPANY
22458,IDI,FOR_COMPANY
22459,EXG,FOR_COMPANY
22460,EXG,FOR_COMPANY
22461,MCC,FOR_COMPANY
22462,MCC,FOR_COMPANY
22463,BLKB,FOR_COMPANY
22464,BLKB,FOR_COMPANY
22465,BLKB,FOR_COMPANY
22466,BLKB,FOR_COMPANY
22467,BLKB,FOR_COMPANY
22468,BLKB,FOR_COMPANY
22469,BLKB,FOR_COMPANY
22470,BLKB,FOR_COMPANY
22471,PKPL,FOR_COMPANY
22472,(HCA),FOR_COMPANY
22473,(HCA),FOR_COMPANY
22474,(HCA),FOR_COMPANY
22475,UCFC,FOR_COMPANY
22476,H,FOR_COMPANY
22477,H,FOR_COMPANY
22478,H,FOR_COMPANY
22479,CORT,FOR_COMPANY
22480,CORT,FOR_COMPANY
22481,NTRS,FOR_COMPANY
22482,NTRS,FOR_COMPANY
22483,NTRS,FOR_COMPANY
22484,NTRS,FOR_COMPANY
22485,BMRN,FOR_COMPANY
22486,BMRN,FOR_COMPANY
22487,NTRS,FOR_COMPANY
22488,NTRS,FOR_COMPANY
22489,NTRS,FOR_COMPANY
22490,NTRS,FOR_COMPANY
22491,NTRS,FOR_COMPANY
22492,NTRS,FOR_COMPANY
22493,NTRS,FOR_COMPANY
22494,WYNN,FOR_COMPANY
22495,VRNS,FOR_COMPANY
22496,RPXC,FOR_COMPANY
22497,PDFS,FOR_COMPANY
22498,PDFS,FOR_COMPANY
22499,CRM,FOR_COMPANY
22500,GSBC,FOR_COMPANY
22501,GSBC,FOR_COMPANY
22502,GSBC,FOR_COMPANY
22503,GSBC,FOR_COMPANY
22504,GSBC,FOR_COMPANY
22505,INST,FOR_COMPANY
22506,INST,FOR_COMPANY
22507,NOW,FOR_COMPANY
22508,SGEN,FOR_COMPANY
22509,SGEN,FOR_COMPANY
22510,SGEN,FOR_COMPANY
22511,SGEN,FOR_COMPANY
22512,MNTR,FOR_COMPANY
22513,ADPT,FOR_COMPANY
22514,ADPT,FOR_COMPANY
22515,BYD,FOR_COMPANY
22516,BYD,FOR_COMPANY
22517,V,FOR_COMPANY
22518,ANIK,FOR_COMPANY
22519,ANIK,FOR_COMPANY
22520,NAN,FOR_COMPANY
22521,NAN,FOR_COMPANY
22522,[SWKS],FOR_COMPANY
22523,IPAS,FOR_COMPANY
22524,TPUB,FOR_COMPANY
22525,TPUB,FOR_COMPANY
22526,TPUB,FOR_COMPANY
22527,XEC,FOR_COMPANY
22528,DWCH,FOR_COMPANY
22529,DWCH,FOR_COMPANY
22530,DWCH,FOR_COMPANY
22531,DWCH,FOR_COMPANY
22532,DWCH,FOR_COMPANY
22533,DWCH,FOR_COMPANY
22534,DWCH,FOR_COMPANY
22535,DWCH,FOR_COMPANY
22536,DWCH,FOR_COMPANY
22537,DWCH,FOR_COMPANY
22538,DWCH,FOR_COMPANY
22539,DWCH,FOR_COMPANY
22540,DWCH,FOR_COMPANY
22541,DWCH,FOR_COMPANY
22542,DWCH,FOR_COMPANY
22543,NONE,FOR_COMPANY
22544,SCH,FOR_COMPANY
22545,DWCH,FOR_COMPANY
22546,BYD,FOR_COMPANY
22547,CLMT,FOR_COMPANY
22548,CLMT,FOR_COMPANY
22549,DWCH,FOR_COMPANY
22550,BYD,FOR_COMPANY
22551,LNC,FOR_COMPANY
22552,LNC,FOR_COMPANY
22553,PVTB,FOR_COMPANY
22554,APA,FOR_COMPANY
22555,DWCH,FOR_COMPANY
22556,DWCH,FOR_COMPANY
22557,INSP,FOR_COMPANY
22558,SRDX,FOR_COMPANY
22559,ISIS,FOR_COMPANY
22560,ALDR,FOR_COMPANY
22561,H,FOR_COMPANY
22562,H,FOR_COMPANY
22563,H,FOR_COMPANY
22564,WLFC,FOR_COMPANY
22565,SERV,FOR_COMPANY
22566,MSFT,FOR_COMPANY
22567,FTNT,FOR_COMPANY
22568,IVTY,FOR_COMPANY
22569,BIO,FOR_COMPANY
22570,CI,FOR_COMPANY
22571,CI,FOR_COMPANY
22572,CI,FOR_COMPANY
22573,CXP,FOR_COMPANY
22574,SERV,FOR_COMPANY
22575,FLWS,FOR_COMPANY
22576,FLWS,FOR_COMPANY
22577,FLWS,FOR_COMPANY
22578,TRGP,FOR_COMPANY
22579,TRGP,FOR_COMPANY
22580,EGRX,FOR_COMPANY
22581,EGRX,FOR_COMPANY
22582,EGRX,FOR_COMPANY
22583,LBTY,FOR_COMPANY
22584,LBTY,FOR_COMPANY
22585,LBTY,FOR_COMPANY
22586,LBTY,FOR_COMPANY
22587,LBTY,FOR_COMPANY
22588,LBTY,FOR_COMPANY
22589,TRGP,FOR_COMPANY
22590,TRGP,FOR_COMPANY
22591,TRGP,FOR_COMPANY
22592,MXB,FOR_COMPANY
22593,CBG,FOR_COMPANY
22594,CBG,FOR_COMPANY
22595,CBG,FOR_COMPANY
22596,TRGP,FOR_COMPANY
22597,WHF,FOR_COMPANY
22598,BLL,FOR_COMPANY
22599,NYLD,FOR_COMPANY
22600,MTB,FOR_COMPANY
22601,ADPT,FOR_COMPANY
22602,CRUS,FOR_COMPANY
22603,CRUS,FOR_COMPANY
22604,PRSP,FOR_COMPANY
22605,GNCA,FOR_COMPANY
22606,CRUS,FOR_COMPANY
22607,CRZO,FOR_COMPANY
22608,CRUS,FOR_COMPANY
22609,DEL,FOR_COMPANY
22610,DEL,FOR_COMPANY
22611,EPAY,FOR_COMPANY
22612,RYI,FOR_COMPANY
22613,ACC,FOR_COMPANY
22614,HISP,FOR_COMPANY
22615,AXTI,FOR_COMPANY
22616,CZWI,FOR_COMPANY
22617,WAL,FOR_COMPANY
22618,FLWS,FOR_COMPANY
22619,LION,FOR_COMPANY
22620,DNBF.OB,FOR_COMPANY
22621,CBB,FOR_COMPANY
22622,IBM,FOR_COMPANY
22623,BMRA.OB,FOR_COMPANY
22624,ENR,FOR_COMPANY
22625,ENR,FOR_COMPANY
22626,ENR,FOR_COMPANY
22627,TESOF,FOR_COMPANY
22628,TESOF,FOR_COMPANY
22629,TESOF,FOR_COMPANY
22630,TESOF,FOR_COMPANY
22631,TESOF,FOR_COMPANY
22632,CTF,FOR_COMPANY
22633,ENR,FOR_COMPANY
22634,HSY,FOR_COMPANY
22635,ZION,FOR_COMPANY
22636,ZION,FOR_COMPANY
22637,ZION,FOR_COMPANY
22638,ZION,FOR_COMPANY
22639,ZION,FOR_COMPANY
22640,CUZ,FOR_COMPANY
22641,EGBN,FOR_COMPANY
22642,BANF,FOR_COMPANY
22643,BMRC,FOR_COMPANY
22644,GBX,FOR_COMPANY
22645,SEIC,FOR_COMPANY
22646,CGNX,FOR_COMPANY
22647,HSY,FOR_COMPANY
22648,HSY,FOR_COMPANY
22649,FLWS,FOR_COMPANY
22650,GSBC,FOR_COMPANY
22651,GSBC,FOR_COMPANY
22652,GSBC,FOR_COMPANY
22653,GSBC,FOR_COMPANY
22654,INST,FOR_COMPANY
22655,INST,FOR_COMPANY
22656,NOW,FOR_COMPANY
22657,SGEN,FOR_COMPANY
22658,SGEN,FOR_COMPANY
22659,SGEN,FOR_COMPANY
22660,SGEN,FOR_COMPANY
22661,MNTR,FOR_COMPANY
22662,SGEN,FOR_COMPANY
22663,[SWKS],FOR_COMPANY
22664,[SWKS],FOR_COMPANY
22665,[SWKS],FOR_COMPANY
22666,[SWKS],FOR_COMPANY
22667,ANIK,FOR_COMPANY
22668,ANIK,FOR_COMPANY
22669,[SWKS],FOR_COMPANY
22670,NAN,FOR_COMPANY
22671,BYD,FOR_COMPANY
22672,BYD,FOR_COMPANY
22673,FB,FOR_COMPANY
22674,TPUB,FOR_COMPANY
22675,TPUB,FOR_COMPANY
22676,TPUB,FOR_COMPANY
22677,XEC,FOR_COMPANY
22678,DWCH,FOR_COMPANY
22679,DWCH,FOR_COMPANY
22680,DWCH,FOR_COMPANY
22681,DWCH,FOR_COMPANY
22682,DWCH,FOR_COMPANY
22683,DWCH,FOR_COMPANY
22684,DWCH,FOR_COMPANY
22685,DWCH,FOR_COMPANY
22686,DWCH,FOR_COMPANY
22687,DWCH,FOR_COMPANY
22688,DWCH,FOR_COMPANY
22689,DWCH,FOR_COMPANY
22690,DWCH,FOR_COMPANY
22691,NONE,FOR_COMPANY
22692,BYD,FOR_COMPANY
22693,SCH,FOR_COMPANY
22694,SFEF,FOR_COMPANY
22695,DWCH,FOR_COMPANY
22696,NONE,FOR_COMPANY
22697,CLMT,FOR_COMPANY
22698,CLMT,FOR_COMPANY
22699,GBX,FOR_COMPANY
22700,AAPL,FOR_COMPANY
22701,LNC,FOR_COMPANY
22702,SWB,FOR_COMPANY
22703,PVTB,FOR_COMPANY
22704,DWCH,FOR_COMPANY
22705,DWCH,FOR_COMPANY
22706,DWCH,FOR_COMPANY
22707,NONE,FOR_COMPANY
22708,ISIS,FOR_COMPANY
22709,ALDR,FOR_COMPANY
22710,ZTS,FOR_COMPANY
22711,H,FOR_COMPANY
22712,H,FOR_COMPANY
22713,H,FOR_COMPANY
22714,SERV,FOR_COMPANY
22715,CRAY,FOR_COMPANY
22716,FTNT,FOR_COMPANY
22717,FTNT,FOR_COMPANY
22718,PE,FOR_COMPANY
22719,CI,FOR_COMPANY
22720,CI,FOR_COMPANY
22721,CI,FOR_COMPANY
22722,CI,FOR_COMPANY
22723,CXP,FOR_COMPANY
22724,SERV,FOR_COMPANY
22725,FLWS,FOR_COMPANY
22726,FLWS,FOR_COMPANY
22727,FLWS,FOR_COMPANY
22728,TRGP,FOR_COMPANY
22729,EGRX,FOR_COMPANY
22730,EGRX,FOR_COMPANY
22731,EGRX,FOR_COMPANY
22732,EGRX,FOR_COMPANY
22733,LBTY,FOR_COMPANY
22734,LBTY,FOR_COMPANY
22735,LBTY,FOR_COMPANY
22736,LBTY,FOR_COMPANY
22737,LBTY,FOR_COMPANY
22738,LBTY,FOR_COMPANY
22739,TRGP,FOR_COMPANY
22740,TRGP,FOR_COMPANY
22741,TRGP,FOR_COMPANY
22742,CBG,FOR_COMPANY
22743,CBG,FOR_COMPANY
22744,CBG,FOR_COMPANY
22745,CBG,FOR_COMPANY
22746,WHF,FOR_COMPANY
22747,BLL,FOR_COMPANY
22748,NYLD,FOR_COMPANY
22749,MTB,FOR_COMPANY
22750,MTB,FOR_COMPANY
22751,ADPT,FOR_COMPANY
22752,CRUS,FOR_COMPANY
22753,CRUS,FOR_COMPANY
22754,GNCA,FOR_COMPANY
22755,CRUS,FOR_COMPANY
22756,TRVN,FOR_COMPANY
22757,CRZO,FOR_COMPANY
22758,CRUS,FOR_COMPANY
22759,DEL,FOR_COMPANY
22760,EPAY,FOR_COMPANY
22761,EBSB,FOR_COMPANY
22762,WINA,FOR_COMPANY
22763,TEX,FOR_COMPANY
22764,FLWS,FOR_COMPANY
22765,AXTI,FOR_COMPANY
22766,WAL,FOR_COMPANY
22767,WAL,FOR_COMPANY
22768,FRSH,FOR_COMPANY
22769,LION,FOR_COMPANY
22770,DNBF.OB,FOR_COMPANY
22771,CBB,FOR_COMPANY
22772,IBM,FOR_COMPANY
22773,BMRA.OB,FOR_COMPANY
22774,ENR,FOR_COMPANY
22775,ENR,FOR_COMPANY
22776,TESOF,FOR_COMPANY
22777,TESOF,FOR_COMPANY
22778,TESOF,FOR_COMPANY
22779,TESOF,FOR_COMPANY
22780,TESOF,FOR_COMPANY
22781,ENR,FOR_COMPANY
22782,CTF,FOR_COMPANY
22783,HSY,FOR_COMPANY
22784,(OCFC),FOR_COMPANY
22785,ZION,FOR_COMPANY
22786,ZION,FOR_COMPANY
22787,ZION,FOR_COMPANY
22788,ZION,FOR_COMPANY
22789,CUZ,FOR_COMPANY
22790,CUZ,FOR_COMPANY
22791,BANF,FOR_COMPANY
22792,NATI,FOR_COMPANY
22793,NOC,FOR_COMPANY
22794,IMGN,FOR_COMPANY
22795,CGNX,FOR_COMPANY
22796,ORI,FOR_COMPANY
22797,HSY,FOR_COMPANY
22798,HSY,FOR_COMPANY
22799,HGG,FOR_COMPANY
22800,NROM.OB,FOR_COMPANY
22801,FLWS,FOR_COMPANY
22802,NVR,FOR_COMPANY
22803,MYSK,FOR_COMPANY
22804,MYSK,FOR_COMPANY
22805,CWAY,FOR_COMPANY
22806,IO,FOR_COMPANY
22807,PROG,FOR_COMPANY
22808,PROG,FOR_COMPANY
22809,PROG,FOR_COMPANY
22810,MBP,FOR_COMPANY
22811,SGF,FOR_COMPANY
22812,YUM,FOR_COMPANY
22813,YUM,FOR_COMPANY
22814,YUM,FOR_COMPANY
22815,YUM,FOR_COMPANY
22816,YUM,FOR_COMPANY
22817,YUM,FOR_COMPANY
22818,YUM,FOR_COMPANY
22819,MTD,FOR_COMPANY
22820,MTD,FOR_COMPANY
22821,MTD,FOR_COMPANY
22822,MTD,FOR_COMPANY
22823,MTD,FOR_COMPANY
22824,MTD,FOR_COMPANY
22825,MTD,FOR_COMPANY
22826,WMB,FOR_COMPANY
22827,CFR,FOR_COMPANY
22828,APA,FOR_COMPANY
22829,MTD,FOR_COMPANY
22830,FTD,FOR_COMPANY
22831,MTD,FOR_COMPANY
22832,MTD,FOR_COMPANY
22833,MTD,FOR_COMPANY
22834,KMI,FOR_COMPANY
22835,MTD,FOR_COMPANY
22836,MTD,FOR_COMPANY
22837,FUND,FOR_COMPANY
22838,GMT,FOR_COMPANY
22839,GMT,FOR_COMPANY
22840,CSX,FOR_COMPANY
22841,ABM,FOR_COMPANY
22842,ABM,FOR_COMPANY
22843,ABM,FOR_COMPANY
22844,TOVC,FOR_COMPANY
22845,ABM,FOR_COMPANY
22846,ABM,FOR_COMPANY
22847,OZRK,FOR_COMPANY
22848,SGA,FOR_COMPANY
22849,NEWT,FOR_COMPANY
22850,NEWT,FOR_COMPANY
22851,SASR,FOR_COMPANY
22852,JBSS,FOR_COMPANY
22853,CNMD,FOR_COMPANY
22854,NONE,FOR_COMPANY
22855,GTIM,FOR_COMPANY
22856,RYI,FOR_COMPANY
22857,FTI,FOR_COMPANY
22858,FTI,FOR_COMPANY
22859,NYSE: ABG,FOR_COMPANY
22860,CNBC,FOR_COMPANY
22861,CAI,FOR_COMPANY
22862,FSD,FOR_COMPANY
22863,TGI,FOR_COMPANY
22864,TUP,FOR_COMPANY
22865,IDI,FOR_COMPANY
22866,IDI,FOR_COMPANY
22867,ZBB,FOR_COMPANY
22868,WFSL,FOR_COMPANY
22869,WFSL,FOR_COMPANY
22870,AMRS,FOR_COMPANY
22871,VRNS,FOR_COMPANY
22872,EXG,FOR_COMPANY
22873,EXG,FOR_COMPANY
22874,EXG,FOR_COMPANY
22875,EXG,FOR_COMPANY
22876,EXG,FOR_COMPANY
22877,EXG,FOR_COMPANY
22878,PFSI,FOR_COMPANY
22879,ATO,FOR_COMPANY
22880,ATO,FOR_COMPANY
22881,ATO,FOR_COMPANY
22882,WDC,FOR_COMPANY
22883,WDC,FOR_COMPANY
22884,ILMN,FOR_COMPANY
22885,YHOO,FOR_COMPANY
22886,ILMN,FOR_COMPANY
22887,YHOO,FOR_COMPANY
22888,ILMN,FOR_COMPANY
22889,YHOO,FOR_COMPANY
22890,ILMN,FOR_COMPANY
22891,N,FOR_COMPANY
22892,MBUU,FOR_COMPANY
22893,MBUU,FOR_COMPANY
22894,MBUU,FOR_COMPANY
22895,GRSH,FOR_COMPANY
22896,GRSH,FOR_COMPANY
22897,MMI,FOR_COMPANY
22898,MMI,FOR_COMPANY
22899,FGEN,FOR_COMPANY
22900,SHOS,FOR_COMPANY
22901,APIC,FOR_COMPANY
22902,AMSF,FOR_COMPANY
22903,APIC,FOR_COMPANY
22904,ECOM,FOR_COMPANY
22905,TDY,FOR_COMPANY
22906,TDY,FOR_COMPANY
22907,TDY,FOR_COMPANY
22908,TDY,FOR_COMPANY
22909,TDY,FOR_COMPANY
22910,MOH,FOR_COMPANY
22911,APNB,FOR_COMPANY
22912,APNB,FOR_COMPANY
22913,APNB,FOR_COMPANY
22914,NIOBF,FOR_COMPANY
22915,(HCA),FOR_COMPANY
22916,(HCA),FOR_COMPANY
22917,(HCA),FOR_COMPANY
22918,(HCA),FOR_COMPANY
22919,AGO,FOR_COMPANY
22920,AGO,FOR_COMPANY
22921,AGO,FOR_COMPANY
22922,AGO,FOR_COMPANY
22923,(HCA),FOR_COMPANY
22924,(HCA),FOR_COMPANY
22925,(HCA),FOR_COMPANY
22926,CNTE,FOR_COMPANY
22927,WSFS,FOR_COMPANY
22928,CALX,FOR_COMPANY
22929,DWCH,FOR_COMPANY
22930,BIO,FOR_COMPANY
22931,PLAY,FOR_COMPANY
22932,DWCH,FOR_COMPANY
22933,AHH,FOR_COMPANY
22934,VAR,FOR_COMPANY
22935,MGG,FOR_COMPANY
22936,HPE,FOR_COMPANY
22937,HPE,FOR_COMPANY
22938,GIMO,FOR_COMPANY
22939,GIMO,FOR_COMPANY
22940,HPE,FOR_COMPANY
22941,HPE,FOR_COMPANY
22942,HPE,FOR_COMPANY
22943,HPE,FOR_COMPANY
22944,LBTY,FOR_COMPANY
22945,MBFI,FOR_COMPANY
22946,LBTY,FOR_COMPANY
22947,GLDD,FOR_COMPANY
22948,ULTI,FOR_COMPANY
22949,ULTI,FOR_COMPANY
22950,SMP,FOR_COMPANY
22951,SMP,FOR_COMPANY
22952,MYSK,FOR_COMPANY
22953,MYSK,FOR_COMPANY
22954,SMP,FOR_COMPANY
22955,CNBKA,FOR_COMPANY
22956,IO,FOR_COMPANY
22957,PROG,FOR_COMPANY
22958,PROG,FOR_COMPANY
22959,PROG,FOR_COMPANY
22960,SGF,FOR_COMPANY
22961,YUM,FOR_COMPANY
22962,YUM,FOR_COMPANY
22963,YUM,FOR_COMPANY
22964,YUM,FOR_COMPANY
22965,YUM,FOR_COMPANY
22966,YUM,FOR_COMPANY
22967,YUM,FOR_COMPANY
22968,COB.U:TSXV,FOR_COMPANY
22969,MTD,FOR_COMPANY
22970,MTD,FOR_COMPANY
22971,MTD,FOR_COMPANY
22972,MTD,FOR_COMPANY
22973,MTD,FOR_COMPANY
22974,MTD,FOR_COMPANY
22975,MTD,FOR_COMPANY
22976,WMB,FOR_COMPANY
22977,CFR,FOR_COMPANY
22978,MTD,FOR_COMPANY
22979,APA,FOR_COMPANY
22980,MTD,FOR_COMPANY
22981,MTD,FOR_COMPANY
22982,MTD,FOR_COMPANY
22983,MTD,FOR_COMPANY
22984,KMI,FOR_COMPANY
22985,MTD,FOR_COMPANY
22986,MTD,FOR_COMPANY
22987,(CDR),FOR_COMPANY
22988,GMT,FOR_COMPANY
22989,EPR,FOR_COMPANY
22990,GOGO,FOR_COMPANY
22991,ABM,FOR_COMPANY
22992,ABM,FOR_COMPANY
22993,ABM,FOR_COMPANY
22994,TOVC,FOR_COMPANY
22995,ABM,FOR_COMPANY
22996,GKSR,FOR_COMPANY
22997,OZRK,FOR_COMPANY
22998,SNV,FOR_COMPANY
22999,NEWT,FOR_COMPANY
23000,NEWT,FOR_COMPANY
23001,JBSS,FOR_COMPANY
23002,JBSS,FOR_COMPANY
23003,CNMD,FOR_COMPANY
23004,NONE,FOR_COMPANY
23005,RYI,FOR_COMPANY
23006,CLDT,FOR_COMPANY
23007,FTI,FOR_COMPANY
23008,FTI,FOR_COMPANY
23009,CFR,FOR_COMPANY
23010,CNBC,FOR_COMPANY
23011,CHMG,FOR_COMPANY
23012,FSD,FOR_COMPANY
23013,TUP,FOR_COMPANY
23014,SYTE,FOR_COMPANY
23015,IDI,FOR_COMPANY
23016,ZBB,FOR_COMPANY
23017,ZBB,FOR_COMPANY
23018,WFSL,FOR_COMPANY
23019,AMRS,FOR_COMPANY
23020,VRNS,FOR_COMPANY
23021,EXG,FOR_COMPANY
23022,EXG,FOR_COMPANY
23023,EXG,FOR_COMPANY
23024,EXG,FOR_COMPANY
23025,EXG,FOR_COMPANY
23026,EXG,FOR_COMPANY
23027,OAK,FOR_COMPANY
23028,PFSI,FOR_COMPANY
23029,ATO,FOR_COMPANY
23030,ATO,FOR_COMPANY
23031,ATO,FOR_COMPANY
23032,WDC,FOR_COMPANY
23033,ILMN,FOR_COMPANY
23034,NATI,FOR_COMPANY
23035,YHOO,FOR_COMPANY
23036,YHOO,FOR_COMPANY
23037,YHOO,FOR_COMPANY
23038,YHOO,FOR_COMPANY
23039,ILMN,FOR_COMPANY
23040,ILMN,FOR_COMPANY
23041,ILMN,FOR_COMPANY
23042,MBUU,FOR_COMPANY
23043,MBUU,FOR_COMPANY
23044,MBUU,FOR_COMPANY
23045,GRSH,FOR_COMPANY
23046,ILMN,FOR_COMPANY
23047,MMI,FOR_COMPANY
23048,CRM,FOR_COMPANY
23049,FGEN,FOR_COMPANY
23050,APIC,FOR_COMPANY
23051,CRM,FOR_COMPANY
23052,APIC,FOR_COMPANY
23053,ALJJ,FOR_COMPANY
23054,TDY,FOR_COMPANY
23055,TDY,FOR_COMPANY
23056,TDY,FOR_COMPANY
23057,TDY,FOR_COMPANY
