:START_ID(Transaction),:END_ID(Company),:TYPE
2495,ZDGE,FOR_COMPANY
2496,NONE,FOR_COMPANY
2497,CRDA/CRDB,FOR_COMPANY
2498,MLP,FOR_COMPANY
2499,CRDA/CRDB,FOR_COMPANY
2500,PEBO,FOR_COMPANY
2501,PEBO,FOR_COMPANY
2502,PEBO,FOR_COMPANY
2503,PEBO,FOR_COMPANY
2504,PEBO,FOR_COMPANY
2505,PEBO,FOR_COMPANY
2506,PEBO,FOR_COMPANY
2507,PEBO,FOR_COMPANY
2508,PEBO,FOR_COMPANY
2509,PEBO,FOR_COMPANY
2510,PEBO,FOR_COMPANY
2511,WRLD,FOR_COMPANY
2512,APA,FOR_COMPANY
2513,SSP,FOR_COMPANY
2514,ALL,FOR_COMPANY
2515,HR,FOR_COMPANY
2516,SPC,FOR_COMPANY
2517,ALL,FOR_COMPANY
2518,(AME),FOR_COMPANY
2519,CVU,FOR_COMPANY
2520,IMAHF,FOR_COMPANY
2521,IMAHF,FOR_COMPANY
2522,IMAHF,FOR_COMPANY
2523,IMAHF,FOR_COMPANY
2524,AIT,FOR_COMPANY
2525,AIT,FOR_COMPANY
2526,YUM,FOR_COMPANY
2527,AIT,FOR_COMPANY
2528,AIT,FOR_COMPANY
2529,BCR,FOR_COMPANY
2530,CVU,FOR_COMPANY
2531,(AME),FOR_COMPANY
2532,(AME),FOR_COMPANY
2533,BMRA.OB,FOR_COMPANY
2534,LRY,FOR_COMPANY
2535,NGS,FOR_COMPANY
2536,PESI,FOR_COMPANY
2537,EPR,FOR_COMPANY
2538,(AME),FOR_COMPANY
2539,(WST),FOR_COMPANY
2540,(WST),FOR_COMPANY
2541,NBTB,FOR_COMPANY
2542,ANGN,FOR_COMPANY
2543,CFFN,FOR_COMPANY
2544,CFFN,FOR_COMPANY
2545,DMPI,FOR_COMPANY
2546,CIENA,FOR_COMPANY
2547,DMPI,FOR_COMPANY
2548,PMT,FOR_COMPANY
2549,CRDA/CRDB,FOR_COMPANY
2550,BIOF,FOR_COMPANY
2551,CNTE,FOR_COMPANY
2552,FIC,FOR_COMPANY
2553,COUP,FOR_COMPANY
2554,COUP,FOR_COMPANY
2555,VYST,FOR_COMPANY
2556,VYST,FOR_COMPANY
2557,VYST,FOR_COMPANY
2558,VYST,FOR_COMPANY
2559,VYST,FOR_COMPANY
2560,HLSH,FOR_COMPANY
2561,HLSH,FOR_COMPANY
2562,UEIC,FOR_COMPANY
2563,PBSV,FOR_COMPANY
2564,SJW,FOR_COMPANY
2565,PBSV,FOR_COMPANY
2566,PBSV,FOR_COMPANY
2567,SYY,FOR_COMPANY
2568,SYY,FOR_COMPANY
2569,SXE,FOR_COMPANY
2570,IMAHF,FOR_COMPANY
2571,IMAHF,FOR_COMPANY
2572,IMAHF,FOR_COMPANY
2573,UE,FOR_COMPANY
2574,H,FOR_COMPANY
2575,NTRS,FOR_COMPANY
2576,H,FOR_COMPANY
2577,NTRS,FOR_COMPANY
2578,NTRS,FOR_COMPANY
2579,COP,FOR_COMPANY
2580,JOYG,FOR_COMPANY
2581,JOYG,FOR_COMPANY
2582,COP,FOR_COMPANY
2583,GGG,FOR_COMPANY
2584,JOYG,FOR_COMPANY
2585,JOYG,FOR_COMPANY
2586,JOYG,FOR_COMPANY
2587,JOYG,FOR_COMPANY
2588,FTI,FOR_COMPANY
2589,FTI,FOR_COMPANY
2590,DKL,FOR_COMPANY
2591,DKL,FOR_COMPANY
2592,ZEN,FOR_COMPANY
2593,GGG,FOR_COMPANY
2594,ORC,FOR_COMPANY
2595,VOYA,FOR_COMPANY
2596,FC,FOR_COMPANY
2597,RVNC,FOR_COMPANY
2598,ED,FOR_COMPANY
2599,FI,FOR_COMPANY
2600,VOYA,FOR_COMPANY
2601,BMRN,FOR_COMPANY
2602,BMRN,FOR_COMPANY
2603,TWP,FOR_COMPANY
2604,NONE,FOR_COMPANY
2605,NONE,FOR_COMPANY
2606,AMG,FOR_COMPANY
2607,AMG,FOR_COMPANY
2608,GXPT.PK,FOR_COMPANY
2609,SYY,FOR_COMPANY
2610,GXPT.PK,FOR_COMPANY
2611,GXPT.PK,FOR_COMPANY
2612,GXPT.PK,FOR_COMPANY
2613,GXPT.PK,FOR_COMPANY
2614,NONE,FOR_COMPANY
2615,NONE,FOR_COMPANY
2616,Z,FOR_COMPANY
2617,NONE,FOR_COMPANY
2618,NONE,FOR_COMPANY
2619,NONE,FOR_COMPANY
2620,NONE,FOR_COMPANY
2621,SYY,FOR_COMPANY
2622,NONE,FOR_COMPANY
2623,XLRN,FOR_COMPANY
2624,SYY,FOR_COMPANY
2625,SYY,FOR_COMPANY
2626,LNT,FOR_COMPANY
2627,????,FOR_COMPANY
2628,SWZ,FOR_COMPANY
2629,ENDP,FOR_COMPANY
2630,LOW,FOR_COMPANY
2631,NONE,FOR_COMPANY
2632,SCL,FOR_COMPANY
2633,AIZ,FOR_COMPANY
2634,MAIN,FOR_COMPANY
2635,CFFN,FOR_COMPANY
2636,CFFN,FOR_COMPANY
2637,DHIL,FOR_COMPANY
2638,AEP,FOR_COMPANY
2639,WR,FOR_COMPANY
2640,HRS,FOR_COMPANY
2641,OLLI,FOR_COMPANY
2642,NONE,FOR_COMPANY
2643,ROCK,FOR_COMPANY
2644,ZDGE,FOR_COMPANY
2645,ZDGE,FOR_COMPANY
2646,MLP,FOR_COMPANY
2647,CRDA/CRDB,FOR_COMPANY
2648,NONE,FOR_COMPANY
2649,CRDA/CRDB,FOR_COMPANY
2650,PEBO,FOR_COMPANY
2651,SPC,FOR_COMPANY
2652,PEBO,FOR_COMPANY
2653,PEBO,FOR_COMPANY
2654,PEBO,FOR_COMPANY
2655,PEBO,FOR_COMPANY
2656,ABH,FOR_COMPANY
2657,PEBO,FOR_COMPANY
2658,PEBO,FOR_COMPANY
2659,WR,FOR_COMPANY
2660,PEBO,FOR_COMPANY
2661,APA,FOR_COMPANY
2662,APA,FOR_COMPANY
2663,SSP,FOR_COMPANY
2664,HR,FOR_COMPANY
2665,BMRA.OB,FOR_COMPANY
2666,FRAF,FOR_COMPANY
2667,CVU,FOR_COMPANY
2668,ROCK,FOR_COMPANY
2669,(INTX),FOR_COMPANY
2670,IMAHF,FOR_COMPANY
2671,IMAHF,FOR_COMPANY
2672,CRDA/CRDB,FOR_COMPANY
2673,CRDA/CRDB,FOR_COMPANY
2674,LMNX,FOR_COMPANY
2675,YUM,FOR_COMPANY
2676,AIT,FOR_COMPANY
2677,AIT,FOR_COMPANY
2678,BCR,FOR_COMPANY
2679,BCR,FOR_COMPANY
2680,EPR,FOR_COMPANY
2681,EPR,FOR_COMPANY
2682,BMRA.OB,FOR_COMPANY
2683,BMRA.OB,FOR_COMPANY
2684,(AME),FOR_COMPANY
2685,NGS,FOR_COMPANY
2686,CRDA/CRDB,FOR_COMPANY
2687,(AME),FOR_COMPANY
2688,(WST),FOR_COMPANY
2689,(WST),FOR_COMPANY
2690,FRAF,FOR_COMPANY
2691,PESI,FOR_COMPANY
2692,CFFN,FOR_COMPANY
2693,CFFN,FOR_COMPANY
2694,BCRX,FOR_COMPANY
2695,CIENA,FOR_COMPANY
2696,BGC,FOR_COMPANY
2697,DMPI,FOR_COMPANY
2698,CRDA/CRDB,FOR_COMPANY
2699,DMPI,FOR_COMPANY
2700,DMPI,FOR_COMPANY
2701,DMPI,FOR_COMPANY
2702,EPR,FOR_COMPANY
2703,DGICA/B,FOR_COMPANY
2704,AT,FOR_COMPANY
2705,AT,FOR_COMPANY
2706,AT,FOR_COMPANY
2707,AT,FOR_COMPANY
2708,AAON,FOR_COMPANY
2709,USG,FOR_COMPANY
2710,BRC,FOR_COMPANY
2711,LAYN,FOR_COMPANY
2712,AAON,FOR_COMPANY
2713,CHD,FOR_COMPANY
2714,STVS,FOR_COMPANY
2715,PLPC,FOR_COMPANY
2716,NNPP,FOR_COMPANY
2717,SUBK,FOR_COMPANY
2718,USG,FOR_COMPANY
2719,CFFN,FOR_COMPANY
2720,CFFN,FOR_COMPANY
2721,AGC,FOR_COMPANY
2722,IBM,FOR_COMPANY
2723,USG,FOR_COMPANY
2724,IBM,FOR_COMPANY
2725,IBM,FOR_COMPANY
2726,IBM,FOR_COMPANY
2727,IBM,FOR_COMPANY
2728,KR,FOR_COMPANY
2729,IBM,FOR_COMPANY
2730,IBM,FOR_COMPANY
2731,HRL,FOR_COMPANY
2732,HRL,FOR_COMPANY
2733,IBM,FOR_COMPANY
2734,CUK,FOR_COMPANY
2735,CUK,FOR_COMPANY
2736,IBM,FOR_COMPANY
2737,CCL,FOR_COMPANY
2738,CCL,FOR_COMPANY
2739,USTR,FOR_COMPANY
2740,HI,FOR_COMPANY
2741,HI,FOR_COMPANY
2742,HI,FOR_COMPANY
2743,HI,FOR_COMPANY
2744,HI,FOR_COMPANY
2745,SCL,FOR_COMPANY
2746,USTR,FOR_COMPANY
2747,USTR,FOR_COMPANY
2748,CTB,FOR_COMPANY
2749,NWLI,FOR_COMPANY
2750,NWLI,FOR_COMPANY
2751,NWLI,FOR_COMPANY
2752,NWLI,FOR_COMPANY
2753,VZ,FOR_COMPANY
2754,CFFN,FOR_COMPANY
2755,CFFN,FOR_COMPANY
2756,VZ,FOR_COMPANY
2757,KFS,FOR_COMPANY
2758,NWLI,FOR_COMPANY
2759,NWLI,FOR_COMPANY
2760,UFPI,FOR_COMPANY
2761,UFPI,FOR_COMPANY
2762,VZ,FOR_COMPANY
2763,HMTF,FOR_COMPANY
2764,UFPI,FOR_COMPANY
2765,UFPI,FOR_COMPANY
2766,UFPI,FOR_COMPANY
2767,NWLI,FOR_COMPANY
2768,NWLI,FOR_COMPANY
2769,VZ,FOR_COMPANY
2770,UFPI,FOR_COMPANY
2771,NWLI,FOR_COMPANY
2772,NWLI,FOR_COMPANY
2773,KFS,FOR_COMPANY
2774,TROW,FOR_COMPANY
2775,TROW,FOR_COMPANY
2776,NWLI,FOR_COMPANY
2777,NWLI,FOR_COMPANY
2778,KFS,FOR_COMPANY
2779,GLQ,FOR_COMPANY
2780,TROW,FOR_COMPANY
2781,PLPC,FOR_COMPANY
2782,CVM,FOR_COMPANY
2783,RBCAA,FOR_COMPANY
2784,CRE,FOR_COMPANY
2785,CRE,FOR_COMPANY
2786,CRE,FOR_COMPANY
2787,RBCAA,FOR_COMPANY
2788,RBCAA,FOR_COMPANY
2789,TCPI,FOR_COMPANY
2790,RBCAA,FOR_COMPANY
2791,RBCAA,FOR_COMPANY
2792,LXP,FOR_COMPANY
2793,LXP,FOR_COMPANY
2794,LXP,FOR_COMPANY
2795,FRBK,FOR_COMPANY
2796,LXP,FOR_COMPANY
2797,NPO,FOR_COMPANY
2798,CHDN,FOR_COMPANY
2799,ABM,FOR_COMPANY
2800,NAN,FOR_COMPANY
2801,PRSS,FOR_COMPANY
2802,PRSS,FOR_COMPANY
2803,QTS,FOR_COMPANY
2804,QTS,FOR_COMPANY
2805,DGICA/B,FOR_COMPANY
2806,DAKT,FOR_COMPANY
2807,DGICA/B,FOR_COMPANY
2808,DGICA/B,FOR_COMPANY
2809,DGICA/B,FOR_COMPANY
2810,VVC,FOR_COMPANY
2811,VVC,FOR_COMPANY
2812,DGICA/B,FOR_COMPANY
2813,NONE,FOR_COMPANY
2814,DGICA/B,FOR_COMPANY
2815,DGICA/B,FOR_COMPANY
2816,NONE,FOR_COMPANY
2817,DGICA/B,FOR_COMPANY
2818,DGICA/B,FOR_COMPANY
2819,ATNM,FOR_COMPANY
2820,CLIR,FOR_COMPANY
2821,CLIR,FOR_COMPANY
2822,PCS,FOR_COMPANY
2823,PCS,FOR_COMPANY
2824,CDZI,FOR_COMPANY
2825,BPHX,FOR_COMPANY
2826,BPHX,FOR_COMPANY
2827,CFMS,FOR_COMPANY
2828,CFMS,FOR_COMPANY
2829,XON,FOR_COMPANY
2830,ALJJ,FOR_COMPANY
2831,GEVO,FOR_COMPANY
2832,GEVO,FOR_COMPANY
2833,GEVO,FOR_COMPANY
2834,GEVO,FOR_COMPANY
2835,MYL,FOR_COMPANY
2836,ENV,FOR_COMPANY
2837,BAS,FOR_COMPANY
2838,BAS,FOR_COMPANY
2839,BAS,FOR_COMPANY
2840,BAS,FOR_COMPANY
2841,BAS,FOR_COMPANY
2842,BAS,FOR_COMPANY
2843,BAS,FOR_COMPANY
2844,BAS,FOR_COMPANY
2845,BAS,FOR_COMPANY
2846,BAS,FOR_COMPANY
2847,BAS,FOR_COMPANY
2848,BAS,FOR_COMPANY
2849,BAS,FOR_COMPANY
2850,DMPI,FOR_COMPANY
2851,BGC,FOR_COMPANY
2852,USG,FOR_COMPANY
2853,NAN,FOR_COMPANY
2854,AT,FOR_COMPANY
2855,AT,FOR_COMPANY
2856,BWS,FOR_COMPANY
2857,GBX,FOR_COMPANY
2858,AAON,FOR_COMPANY
2859,AAON,FOR_COMPANY
2860,AAON,FOR_COMPANY
2861,AAON,FOR_COMPANY
2862,OIS,FOR_COMPANY
2863,CHD,FOR_COMPANY
2864,PLPC,FOR_COMPANY
2865,SUBK,FOR_COMPANY
2866,NNPP,FOR_COMPANY
2867,LAYN,FOR_COMPANY
2868,CFFN,FOR_COMPANY
2869,CFFN,FOR_COMPANY
2870,IBM,FOR_COMPANY
2871,IBCP,FOR_COMPANY
2872,AGC,FOR_COMPANY
2873,IBM,FOR_COMPANY
2874,IBM,FOR_COMPANY
2875,IBM,FOR_COMPANY
2876,IBM,FOR_COMPANY
2877,IBM,FOR_COMPANY
2878,USG,FOR_COMPANY
2879,NNN,FOR_COMPANY
2880,NNN,FOR_COMPANY
2881,HRL,FOR_COMPANY
2882,HRL,FOR_COMPANY
2883,IBM,FOR_COMPANY
2884,FUL,FOR_COMPANY
2885,FUL,FOR_COMPANY
2886,CCL,FOR_COMPANY
2887,CCL,FOR_COMPANY
2888,CTXS,FOR_COMPANY
2889,USG,FOR_COMPANY
2890,HI,FOR_COMPANY
2891,HI,FOR_COMPANY
2892,HI,FOR_COMPANY
2893,HI,FOR_COMPANY
2894,SCL,FOR_COMPANY
2895,SCL,FOR_COMPANY
2896,FMBM.OB,FOR_COMPANY
2897,CTB,FOR_COMPANY
2898,NWLI,FOR_COMPANY
2899,NWLI,FOR_COMPANY
2900,NWLI,FOR_COMPANY
2901,NWLI,FOR_COMPANY
2902,NWLI,FOR_COMPANY
2903,CFFN,FOR_COMPANY
2904,CFFN,FOR_COMPANY
2905,UFPI,FOR_COMPANY
2906,FMBM.OB,FOR_COMPANY
2907,NWLI,FOR_COMPANY
2908,NWLI,FOR_COMPANY
2909,VZ,FOR_COMPANY
2910,VZ,FOR_COMPANY
2911,UFPI,FOR_COMPANY
2912,VZ,FOR_COMPANY
2913,VZ,FOR_COMPANY
2914,KFS,FOR_COMPANY
2915,UFPI,FOR_COMPANY
2916,NWLI,FOR_COMPANY
2917,NWLI,FOR_COMPANY
2918,VZ,FOR_COMPANY
2919,UFPI,FOR_COMPANY
2920,NWLI,FOR_COMPANY
2921,NWLI,FOR_COMPANY
2922,TROW,FOR_COMPANY
2923,GLV,FOR_COMPANY
2924,EQY,FOR_COMPANY
2925,TROW,FOR_COMPANY
2926,NWLI,FOR_COMPANY
2927,NWLI,FOR_COMPANY
2928,TROW,FOR_COMPANY
2929,TROW,FOR_COMPANY
2930,TROW,FOR_COMPANY
2931,CART,FOR_COMPANY
2932,AVK,FOR_COMPANY
2933,CRE,FOR_COMPANY
2934,CRE,FOR_COMPANY
2935,CRE,FOR_COMPANY
2936,CRE,FOR_COMPANY
2937,CVM,FOR_COMPANY
2938,FFWM,FOR_COMPANY
2939,TMST,FOR_COMPANY
2940,CONN,FOR_COMPANY
2941,CVM,FOR_COMPANY
2942,CVM,FOR_COMPANY
2943,LXP,FOR_COMPANY
2944,FRBK,FOR_COMPANY
2945,LXP,FOR_COMPANY
2946,EQY,FOR_COMPANY
2947,CME,FOR_COMPANY
2948,OHI,FOR_COMPANY
2949,ABM,FOR_COMPANY
2950,QTS,FOR_COMPANY
2951,PRSS,FOR_COMPANY
2952,QTS,FOR_COMPANY
2953,NONE,FOR_COMPANY
2954,QTS,FOR_COMPANY
2955,NONE,FOR_COMPANY
2956,DAKT,FOR_COMPANY
2957,NONE,FOR_COMPANY
2958,QTS,FOR_COMPANY
2959,DGICA/B,FOR_COMPANY
2960,VVC,FOR_COMPANY
2961,VVC,FOR_COMPANY
2962,DGICA/B,FOR_COMPANY
2963,NONE,FOR_COMPANY
2964,DGICA/B,FOR_COMPANY
2965,DGICA/B,FOR_COMPANY
2966,DGICA/B,FOR_COMPANY
2967,DGICA/B,FOR_COMPANY
2968,DGICA/B,FOR_COMPANY
2969,EXG,FOR_COMPANY
2970,CLIR,FOR_COMPANY
2971,RXII,FOR_COMPANY
2972,PCS,FOR_COMPANY
2973,PCS,FOR_COMPANY
2974,CDZI,FOR_COMPANY
2975,BPHX,FOR_COMPANY
2976,CFMS,FOR_COMPANY
2977,CFMS,FOR_COMPANY
2978,WLS,FOR_COMPANY
2979,XON,FOR_COMPANY
2980,GEVO,FOR_COMPANY
2981,GEVO,FOR_COMPANY
2982,GEVO,FOR_COMPANY
2983,GEVO,FOR_COMPANY
2984,MYL,FOR_COMPANY
2985,MYL,FOR_COMPANY
2986,BAS,FOR_COMPANY
2987,BAS,FOR_COMPANY
2988,BAS,FOR_COMPANY
2989,BAS,FOR_COMPANY
2990,BAS,FOR_COMPANY
2991,BAS,FOR_COMPANY
2992,BAS,FOR_COMPANY
2993,BAS,FOR_COMPANY
2994,BAS,FOR_COMPANY
2995,BAS,FOR_COMPANY
2996,BAS,FOR_COMPANY
2997,BAS,FOR_COMPANY
2998,BAS,FOR_COMPANY
2999,BAS,FOR_COMPANY
3000,BAS,FOR_COMPANY
3001,BKGM,FOR_COMPANY
3002,MBTF,FOR_COMPANY
3003,SELB,FOR_COMPANY
3004,CRM,FOR_COMPANY
3005,XXIA,FOR_COMPANY
3006,VIRT,FOR_COMPANY
3007,VIRT,FOR_COMPANY
3008,CTO,FOR_COMPANY
3009,RMIX,FOR_COMPANY
3010,SPAZ.OB,FOR_COMPANY
3011,DPII,FOR_COMPANY
3012,DPII,FOR_COMPANY
3013,DPII,FOR_COMPANY
3014,MBTF,FOR_COMPANY
3015,MBTF,FOR_COMPANY
3016,TINY,FOR_COMPANY
3017,MBTF,FOR_COMPANY
3018,BESV.OB,FOR_COMPANY
3019,BESV.OB,FOR_COMPANY
3020,IMGG,FOR_COMPANY
3021,BESV.OB,FOR_COMPANY
3022,BESV.OB,FOR_COMPANY
3023,BESV.OB,FOR_COMPANY
3024,PFNX,FOR_COMPANY
3025,PFNX,FOR_COMPANY
3026,BAS,FOR_COMPANY
3027,INCY,FOR_COMPANY
3028,BAS,FOR_COMPANY
3029,IRSB,FOR_COMPANY
3030,AMID,FOR_COMPANY
3031,CRCM,FOR_COMPANY
3032,OZM,FOR_COMPANY
3033,OZM,FOR_COMPANY
3034,LNG,FOR_COMPANY
3035,CYTK,FOR_COMPANY
3036,CYTK,FOR_COMPANY
3037,GCO,FOR_COMPANY
3038,NEN,FOR_COMPANY
3039,NEN,FOR_COMPANY
3040,FRAF,FOR_COMPANY
3041,FRAF,FOR_COMPANY
3042,CBDS,FOR_COMPANY
3043,CBDS,FOR_COMPANY
3044,NAGS,FOR_COMPANY
3045,AMSWA,FOR_COMPANY
3046,AMSWA,FOR_COMPANY
3047,DWCH,FOR_COMPANY
3048,JAKK,FOR_COMPANY
3049,BGHM,FOR_COMPANY
3050,CMXC,FOR_COMPANY
3051,YAVY,FOR_COMPANY
3052,NONE,FOR_COMPANY
3053,HEOP,FOR_COMPANY
3054,HEOP,FOR_COMPANY
3055,GOOG,FOR_COMPANY
3056,GOOG,FOR_COMPANY
3057,GOOG,FOR_COMPANY
3058,GOOG,FOR_COMPANY
3059,GOOG,FOR_COMPANY
3060,GOOG,FOR_COMPANY
3061,GOOG,FOR_COMPANY
3062,GOOG,FOR_COMPANY
3063,GOOG,FOR_COMPANY
3064,GOOG,FOR_COMPANY
3065,GOOG,FOR_COMPANY
3066,GOOG,FOR_COMPANY
3067,GOOG,FOR_COMPANY
3068,GOOG,FOR_COMPANY
3069,UBSH,FOR_COMPANY
3070,UBSH,FOR_COMPANY
3071,MYSK,FOR_COMPANY
3072,MYSK,FOR_COMPANY
3073,MYSK,FOR_COMPANY
3074,MYSK,FOR_COMPANY
3075,VMO,FOR_COMPANY
3076,IQI,FOR_COMPANY
3077,GFN,FOR_COMPANY
3078,GFN,FOR_COMPANY
3079,GFN,FOR_COMPANY
3080,GFN,FOR_COMPANY
3081,DAKT,FOR_COMPANY
3082,SSFN.OB,FOR_COMPANY
3083,SSFN.OB,FOR_COMPANY
3084,SSFN.OB,FOR_COMPANY
3085,SSFN.OB,FOR_COMPANY
3086,SSFN.OB,FOR_COMPANY
3087,NAN,FOR_COMPANY
3088,SSFN.OB,FOR_COMPANY
3089,ARCX,FOR_COMPANY
3090,ARCX,FOR_COMPANY
3091,FOLD,FOR_COMPANY
3092,SUBK,FOR_COMPANY
3093,SUBK,FOR_COMPANY
3094,SUBK,FOR_COMPANY
3095,SUBK,FOR_COMPANY
3096,SUBK,FOR_COMPANY
3097,SUBK,FOR_COMPANY
3098,SUBK,FOR_COMPANY
3099,SUBK,FOR_COMPANY
3100,SUBK,FOR_COMPANY
3101,CEEH,FOR_COMPANY
3102,ZYNE,FOR_COMPANY
3103,TGEN,FOR_COMPANY
3104,TGEN,FOR_COMPANY
3105,TGEN,FOR_COMPANY
3106,MCC,FOR_COMPANY
3107,MCC,FOR_COMPANY
3108,MCC,FOR_COMPANY
3109,YELP,FOR_COMPANY
3110,YELP,FOR_COMPANY
3111,WTM,FOR_COMPANY
3112,WTM,FOR_COMPANY
3113,WTM,FOR_COMPANY
3114,TERP,FOR_COMPANY
3115,GLBL,FOR_COMPANY
3116,GLBL,FOR_COMPANY
3117,IDI,FOR_COMPANY
3118,DWCH,FOR_COMPANY
3119,FB,FOR_COMPANY
3120,FB,FOR_COMPANY
3121,GOOG,FOR_COMPANY
3122,AAPL,FOR_COMPANY
3123,PYDS,FOR_COMPANY
3124,GOOG,FOR_COMPANY
3125,GOOG,FOR_COMPANY
3126,VSAR,FOR_COMPANY
3127,ZPCM,FOR_COMPANY
3128,"SGU, SGH",FOR_COMPANY
3129,LOGI,FOR_COMPANY
3130,ALJJ,FOR_COMPANY
3131,KRC,FOR_COMPANY
3132,KRC,FOR_COMPANY
3133,FGEN,FOR_COMPANY
3134,FGEN,FOR_COMPANY
3135,SSN,FOR_COMPANY
3136,SSN,FOR_COMPANY
3137,SSN,FOR_COMPANY
3138,"VIA, VIAB",FOR_COMPANY
3139,MNTR,FOR_COMPANY
3140,MNTR,FOR_COMPANY
3141,GOOG,FOR_COMPANY
3142,GOOG,FOR_COMPANY
3143,GOOG,FOR_COMPANY
3144,CME,FOR_COMPANY
3145,CME,FOR_COMPANY
3146,NANO,FOR_COMPANY
3147,PFG,FOR_COMPANY
3148,ENV,FOR_COMPANY
3149,PFG,FOR_COMPANY
3150,BKGM,FOR_COMPANY
3151,RVNC,FOR_COMPANY
3152,LGF,FOR_COMPANY
3153,SELB,FOR_COMPANY
3154,CRM,FOR_COMPANY
3155,XXIA,FOR_COMPANY
3156,VIRT,FOR_COMPANY
3157,CTO,FOR_COMPANY
3158,RMIX,FOR_COMPANY
3159,CNSO,FOR_COMPANY
3160,SPAZ.OB,FOR_COMPANY
3161,DPII,FOR_COMPANY
3162,DPII,FOR_COMPANY
3163,MBTF,FOR_COMPANY
3164,MBTF,FOR_COMPANY
3165,MBTF,FOR_COMPANY
3166,MBTF,FOR_COMPANY
3167,BESV.OB,FOR_COMPANY
3168,BRX,FOR_COMPANY
3169,BESV.OB,FOR_COMPANY
3170,BESV.OB,FOR_COMPANY
3171,BESV.OB,FOR_COMPANY
3172,BAS,FOR_COMPANY
3173,BAS,FOR_COMPANY
3174,PFNX,FOR_COMPANY
3175,PFNX,FOR_COMPANY
3176,BAS,FOR_COMPANY
3177,LAKE,FOR_COMPANY
3178,WBHC,FOR_COMPANY
3179,INCR,FOR_COMPANY
3180,CART,FOR_COMPANY
3181,RELM,FOR_COMPANY
3182,OZM,FOR_COMPANY
3183,BAS,FOR_COMPANY
3184,CYTK,FOR_COMPANY
3185,CYTK,FOR_COMPANY
3186,NFX,FOR_COMPANY
3187,NEN,FOR_COMPANY
3188,NEN,FOR_COMPANY
3189,FRAF,FOR_COMPANY
3190,RELM,FOR_COMPANY
3191,FRAF,FOR_COMPANY
3192,CBDS,FOR_COMPANY
3193,FRAF,FOR_COMPANY
3194,TAGS,FOR_COMPANY
3195,AMSWA,FOR_COMPANY
3196,PRVH,FOR_COMPANY
3197,DWCH,FOR_COMPANY
3198,JAKK,FOR_COMPANY
3199,SPKE,FOR_COMPANY
3200,CMXC,FOR_COMPANY
3201,HP,FOR_COMPANY
3202,FDS,FOR_COMPANY
3203,HEOP,FOR_COMPANY
3204,HEOP,FOR_COMPANY
3205,GOOG,FOR_COMPANY
3206,GOOG,FOR_COMPANY
3207,GOOG,FOR_COMPANY
3208,GOOG,FOR_COMPANY
3209,GOOG,FOR_COMPANY
3210,GOOG,FOR_COMPANY
3211,GOOG,FOR_COMPANY
3212,GOOG,FOR_COMPANY
3213,GOOG,FOR_COMPANY
3214,GOOG,FOR_COMPANY
3215,GOOG,FOR_COMPANY
3216,GOOG,FOR_COMPANY
3217,GOOG,FOR_COMPANY
3218,GOOG,FOR_COMPANY
3219,UBSH,FOR_COMPANY
3220,IMGG,FOR_COMPANY
3221,MYSK,FOR_COMPANY
3222,MYSK,FOR_COMPANY
3223,MYSK,FOR_COMPANY
3224,URXE,FOR_COMPANY
3225,RE,FOR_COMPANY
3226,OLBK,FOR_COMPANY
3227,GFN,FOR_COMPANY
3228,GFN,FOR_COMPANY
3229,GFN,FOR_COMPANY
3230,DAKT,FOR_COMPANY
3231,DAKT,FOR_COMPANY
3232,SSFN.OB,FOR_COMPANY
3233,SSFN.OB,FOR_COMPANY
3234,SSFN.OB,FOR_COMPANY
3235,SSFN.OB,FOR_COMPANY
3236,SSFN.OB,FOR_COMPANY
3237,SSFN.OB,FOR_COMPANY
3238,SSFN.OB,FOR_COMPANY
3239,ARCX,FOR_COMPANY
3240,VSAR,FOR_COMPANY
3241,FOLD,FOR_COMPANY
3242,SUBK,FOR_COMPANY
3243,SUBK,FOR_COMPANY
3244,SUBK,FOR_COMPANY
3245,SUBK,FOR_COMPANY
3246,SUBK,FOR_COMPANY
3247,SUBK,FOR_COMPANY
3248,SUBK,FOR_COMPANY
3249,SUBK,FOR_COMPANY
3250,SUBK,FOR_COMPANY
3251,SMLP,FOR_COMPANY
3252,TGEN,FOR_COMPANY
3253,TGEN,FOR_COMPANY
3254,TGEN,FOR_COMPANY
3255,MCC,FOR_COMPANY
3256,MCC,FOR_COMPANY
3257,MCC,FOR_COMPANY
3258,BKGM,FOR_COMPANY
3259,YELP,FOR_COMPANY
3260,WTM,FOR_COMPANY
3261,WTM,FOR_COMPANY
3262,WTM,FOR_COMPANY
3263,CORI,FOR_COMPANY
3264,TERP,FOR_COMPANY
3265,GLBL,FOR_COMPANY
3266,GLBL,FOR_COMPANY
3267,CRM,FOR_COMPANY
3268,DWCH,FOR_COMPANY
3269,CRM,FOR_COMPANY
3270,FB,FOR_COMPANY
3271,GOOG,FOR_COMPANY
3272,AAPL,FOR_COMPANY
3273,PYDS,FOR_COMPANY
3274,GOOG,FOR_COMPANY
3275,GOOG,FOR_COMPANY
3276,SHAK,FOR_COMPANY
3277,VSAR,FOR_COMPANY
3278,LOGI,FOR_COMPANY
3279,LOGI,FOR_COMPANY
3280,KRC,FOR_COMPANY
3281,KRC,FOR_COMPANY
3282,FGEN,FOR_COMPANY
